"ID","hadgem_prec_rcp26_2050","hadgem_prec_rcp85_2050","hadgem_temp_rcp26_2050","hadgem_temp_rcp85_2050","mpiesm_prec_rcp26_2050","mpiesm_prec_rcp85_2050","mpiesm_temp_rcp26_2050","mpiesm_temp_rcp85_2050","noresm_prec_rcp26_2050","noresm_prec_rcp85_2050","noresm_temp_rcp26_2050","noresm_temp_rcp85_2050","N","vocc_temp_rcp26","vocc_temp_rcp85","vocc_prec_rcp26","vocc_prec_rcp85","vocc_rcp85","avg_integrity","a_sum_high_int","intactness","luse_bin"
346,1284,586,1386,3353,318,411,214,3361,323,535,197,1712,4832,0.0803071384185881,0.555062238924437,0.105342744711223,0.104529164963265,0.555062238924437,6.52720127437434,946,0.195778145695364,0.0213302595933782
347,197,372,89,1193,403,783,404,620,216,544,185,307,2422,0.0776497796967753,0.251892960522446,0.106471703427036,0.223422579570012,0.251892960522446,8.64114033806811,930,0.383980181668043,0.242643773777188
348,245,282,9,92,247,0,0,36,27,219,0,36,498,0.00417687514669057,0.0988329139687312,0.236508229969014,0.0793721963919184,0.0988329139687312,3.37084661411213,0,0,1.40602201495847
349,1749,782,239,1754,837,408,903,1754,1463,1213,1326,1754,1754,0.375704851132907,1,0.73489215083805,0.415476358605858,1,7.62797069791436,392,0.223489167616876,0.113940869091533
350,666,71,346,3988,475,175,58,3898,621,899,1106,2939,4021,0.069890637201075,0.889060776274994,0.144572516253208,0.0555927242508999,0.889060776274994,9.18427127596202,2613,0.649838348669485,0.163152636439523
351,1389,1194,1704,5463,1218,676,50,5435,757,827,931,4918,5474,0.0784919223436586,0.961984995121471,0.198385691117975,0.159654335923055,0.961984995121471,7.50796404911209,2335,0.426561929119474,0.00726519967684842
352,1843,386,772,2769,747,921,1212,2769,1479,256,2184,2752,2830,0.448405656595607,0.976438762180822,0.447869617123144,0.158943411826667,0.976438762180822,5.94377855859239,586,0.207067137809187,0.517633974196183
353,1030,574,33,2004,367,504,73,2288,804,206,453,2025,2328,0.0442244076595175,0.902838240350557,0.288804176828471,0.167785170573743,0.902838240350557,6.20859119397688,86,0.0369415807560137,0.498161364947155
354,467,282,107,2373,779,1417,338,1633,416,1213,80,1218,4621,0.0308361999532302,0.363000955806531,0.115322289118028,0.169990226003919,0.363000955806531,8.24381177732571,1145,0.2477818653971,0.348426836852526
355,375,51,71,1128,345,179,315,1396,368,210,411,1211,1520,0.137813994302843,0.815835562505562,0.238445504652896,0.0817279450645756,0.815835562505562,6.46024464682815,175,0.115131578947368,0.123995843261428
356,1679,1209,2214,4058,2088,807,94,4110,585,2160,2409,3742,4113,0.193147332170859,0.964407338483184,0.308901707788587,0.311716041689445,0.964407338483184,4.425327073207,646,0.157062971067347,0.0134114225467163
357,6,23,9,98,46,12,16,85,16,29,0,49,191,0.0274423182639675,0.388371178789199,0.0858966686848659,0.104729490983937,0.388371178789199,9.46207869878495,146,0.764397905759162,0.0712899308811875
358,768,214,20,1402,958,269,161,1814,146,163,312,1492,1905,0.052574502920545,0.818759577370207,0.249535045693854,0.1107191915287,0.818759577370207,5.04190012786029,83,0.0435695538057743,0.325250922702208
359,883,337,205,1380,352,187,31,1380,816,355,1245,1380,1380,0.144394022716465,1,0.458689454432304,0.204183604894544,1,6.55769953920669,215,0.155797101449275,0.193312338124324
360,8,145,0,151,376,138,0,328,2,3,0,66,496,0.00201612903225806,0.299214911072975,0.0366680318046479,0.0789419356934059,0.299214911072975,6.62614884615155,8,0.0161290322580645,0.573999027204805
361,62,143,29,1497,23,360,145,253,184,147,49,325,2001,0.0295170944354405,0.248596383015828,0.0319937657634009,0.0981156312556309,0.248596383015828,9.69758594204354,1659,0.829085457271364,0.0134119818142997
362,6803,2851,3098,10524,2419,1297,1653,10842,2951,1275,3576,9834,10849,0.242955955831464,0.957819717060576,0.336288596275867,0.154558448735849,0.957819717060576,7.1013352017805,2790,0.257166559129874,0.0819256898704958
363,751,445,934,2024,737,188,27,2028,401,400,1432,1948,2028,0.162985862653086,0.986024833815942,0.298549248161907,0.158900281480442,0.986024833815942,5.19291178688615,149,0.0734714003944773,0.0514207517800195
364,449,538,407,2179,652,1863,9,1584,1720,864,647,2791,6037,0.0220847535525881,0.352454374724991,0.13178104649446,0.157887754610866,0.352454374724991,2.09994478999854,2,0.000331290376014577,0.648413839940648
365,907,286,154,1287,229,204,256,1279,526,67,677,1238,1322,0.226057192595565,0.959014389417288,0.361613567072421,0.119158642228443,0.959014389417288,3.13885103475421,39,0.029500756429652,0.49880968826951
366,21,12,20,330,0,40,70,217,23,9,45,252,346,0.11500165340741,0.758080466061254,0.022676339205562,0.0470708257212989,0.758080466061254,9.12732592391444,186,0.53757225433526,0.0200945437279715
367,12,271,0,129,231,1,30,224,99,13,0,98,1777,0.00174858328978833,0.0796160279807764,0.0365697545727634,0.00856281944445944,0.0796160279807764,6.47581191884838,249,0.140123804164322,1.43280241263941
368,3876,2707,252,5481,1668,2751,3239,6086,1875,1187,1378,5450,6457,0.161060650588215,0.8773346817653,0.355764745252631,0.320217996015482,0.8773346817653,7.46672976270117,2072,0.320892055133963,0.0644316377541949
369,546,236,57,1104,172,239,221,1037,139,156,3,728,1390,0.0241424492848354,0.677035751756566,0.169393664423376,0.148524021721201,0.677035751756566,8.78974876569316,516,0.371223021582734,0.324055662673932
370,62,233,38,720,42,149,63,113,13,37,16,270,949,0.0355207257414267,0.295115501517389,0.0340875063333615,0.114546482856328,0.295115501517389,9.79326236718654,866,0.912539515279241,0.00246664256930518
371,1766,2851,5219,9666,936,181,1638,5357,257,932,1061,2471,10770,0.193637658645208,0.467876634773068,0.0697992657015071,0.0727469625861164,0.467876634773068,8.33329598941569,5065,0.470287836583101,0.00739498317313844
372,15,180,2,793,47,160,36,203,121,422,0,193,1053,0.00395077649202641,0.298547753036268,0.0418051505003253,0.21834333612591,0.298547753036268,9.46881626529321,804,0.763532763532764,0.0548148071988334
373,15,0,0,536,0,139,0,46,88,7,0,35,677,0.00147710487444609,0.140628999356065,0.0162032689879841,0.0146368945744118,0.140628999356065,9.80348121555167,586,0.865583456425406,0.00182760488328516
374,2430,6239,10171,16321,2439,1861,3315,10245,894,4026,3908,2381,17831,0.285380885178333,0.412569394431881,0.0977708740193288,0.202023865426645,0.412569394431881,8.96471082228221,12076,0.677247490325837,0.0148719370597632
375,855,7570,17970,24085,713,722,9007,13452,466,2239,9859,8787,24763,0.471900507608942,0.572340907223611,0.0265467033096192,0.0930591609668869,0.572340907223611,9.92549336352361,23650,0.95505391107701,0.000513217104493163
376,104,925,118,11482,50,906,1289,5634,202,1910,106,2262,15416,0.0163873436689735,0.341825108463179,0.00659396345766088,0.0758803626075966,0.341825108463179,9.82094123771317,14274,0.925921120913337,0.00258951539072925
377,4164,3571,3447,10087,561,3214,1240,11408,3536,3244,303,5131,19522,0.0558355618457477,0.429734486534743,0.103547027855012,0.171046640074932,0.429734486534743,7.53204523537787,8465,0.433613359286958,0.0121848994406474
378,8306,10952,1619,12772,962,2741,988,8667,2447,6856,1278,2525,29415,0.0431462143120139,0.222276821010779,0.0915865015457363,0.200719195276657,0.222276821010779,9.50391226920933,24136,0.820533741288458,0.00304895492796161
379,836,2283,1455,8631,831,172,898,7133,1026,871,65,1802,11274,0.0389887697528861,0.426204481473128,0.0792331380920391,0.0620306226656933,0.426204481473128,9.64194271073278,9564,0.84832357637041,0.000894604665432669
380,1352,7741,197,10990,3004,1099,75,6837,2074,1837,473,959,15627,0.0122345292788041,0.266288052225144,0.130202556574122,0.159989823727814,0.266288052225144,9.80752860131865,14634,0.936456133614897,0.000590038761365429
381,515,598,364,5868,260,328,95,4929,117,468,59,2993,6052,0.0209568858339187,0.73094768342083,0.0413450219566305,0.0745374803003978,0.73094768342083,9.81146476915836,5590,0.923661599471249,0.00167022374644787
382,1575,2900,74,9420,472,432,940,7747,766,1903,155,1225,10559,0.020922213713391,0.423464874733671,0.0784984326780437,0.126517534812576,0.423464874733671,9.80539850145216,9611,0.910218770716924,0.000285620433526856
383,1200,5906,1105,10202,713,323,972,8953,930,2395,434,732,14223,0.0545148574484293,0.285362642651501,0.0651518419003812,0.116665545900542,0.285362642651501,9.91673678565846,13697,0.963017647472404,0.000320599585762907
384,205,1160,925,8829,468,706,708,6000,314,754,83,2429,9129,0.0414948775360242,0.553019213544223,0.0340842111432895,0.0932799142771569,0.553019213544223,9.73887651288664,8294,0.908533245700515,0.000720474482068076
385,213,218,119,451,56,280,0,353,275,45,143,511,1288,0.0199700186256401,0.33641461345455,0.115358848345902,0.108732610916025,0.33641461345455,2.31866566482942,38,0.0295031055900621,0.672104239027362
386,3,26,0,156,10,8,0,269,2,14,0,191,341,0.00293255131964809,0.586879630482809,0.0114805502673574,0.0418770497473405,0.586879630482809,0.768030389633908,0,0,0.37673612143956
387,504,471,195,679,190,283,82,707,370,134,68,596,1312,0.0783763961998167,0.50224001836089,0.250338772719904,0.199237100111437,0.50224001836089,3.45675092974623,7,0.00533536585365854,0.0890513596938349
388,630,1774,310,552,1961,1662,2,1506,322,293,379,1671,5507,0.0112054307677792,0.202611965703195,0.13354970359133,0.172942742611726,0.202611965703195,2.11200426195134,0,0,0.990271275400698
389,606,669,253,1289,2404,2230,21,1958,502,209,318,1398,5367,0.0221917073555049,0.283656450077822,0.167869580931483,0.126345805058452,0.283656450077822,3.13057123743911,1,0.000186323830817962,0.525290432466788
390,79,53,164,363,272,82,1,382,102,134,102,310,670,0.038171556612335,0.522840343399672,0.193875941417186,0.124639788701782,0.522840343399672,3.59187191451663,1,0.00149253731343284,0.331608997946353
391,127,13,492,911,531,104,7,660,528,241,438,761,2070,0.0554041214116032,0.372259089664066,0.158930424261487,0.0332425424951954,0.372259089664066,6.98307811371496,13,0.00628019323671498,0.714277866693871
392,34,192,73,180,203,476,8,119,664,125,82,86,664,0.0546899450645341,0.184616803214611,0.250157156714504,0.339186052419552,0.339186052419552,6.1685620277724,21,0.0316265060240964,0.591472346201001
393,43,78,4,145,90,95,0,169,108,32,9,148,265,0.0124601028260175,0.579775154292002,0.282140674051766,0.233566303856359,0.579775154292002,5.89695812221548,9,0.0339622641509434,0.359963617227831
394,557,543,339,629,161,198,0,539,131,189,29,771,2906,0.00737174474277574,0.220023458139794,0.0782267304605388,0.0939031147647761,0.220023458139794,1.15630316706714,0,0,1.0190229583915
395,245,285,12,723,202,215,270,998,315,181,96,730,1120,0.060495173285209,0.721072960440421,0.223044394536034,0.1991143722556,0.721072960440421,7.40477590388666,200,0.178571428571429,0.0548898930587473
396,4,3,1,14,14,0,0,17,2,3,0,17,18,0.0555555555555556,0.88525717291755,0.267793584908359,0.115560212391772,0.88525717291755,6.74807493726131,0,0,0.0435872839039415
397,109,160,14,167,163,125,8,295,53,70,9,244,438,0.0228917713925323,0.523000367437629,0.223780658157818,0.255408434265159,0.523000367437629,6.16144231011413,21,0.0479452054794521,0.0316696401119889
398,591,790,0,410,504,286,11,583,308,459,0,226,1241,0.00179208709957237,0.304613047847919,0.363427508228264,0.378585074790366,0.378585074790366,2.61551328872718,19,0.0153102336825141,0.102005773757163
399,432,292,85,531,89,87,118,562,228,224,337,539,562,0.267038550762997,0.967691408039278,0.366887755542057,0.317673064017302,0.967691408039278,2.32658989654537,16,0.0284697508896797,0.176326597441043
400,2835,3387,466,3720,2344,3619,0,2672,2219,1686,32,7862,20322,0.00121118974385664,0.210379957978779,0.120667285733597,0.135037379943746,0.210379957978779,1.71194199261564,22,0.00108257061312863,0.854263285063259
402,74,71,109,434,61,163,0,211,379,50,180,342,904,0.0298353568880774,0.348683181368373,0.13230161869454,0.0921800392431551,0.348683181368373,4.59485819439739,0,0,0.618776951207723
403,16,16,4,39,23,63,12,40,37,65,4,38,135,0.042733320601701,0.288825563834495,0.176881635722857,0.29862364655694,0.29862364655694,6.64648154652702,21,0.155555555555556,0.141543257367395
404,503,322,172,503,113,348,231,503,364,56,386,503,503,0.493940448906511,1,0.545776232432698,0.36669618847515,1,1.56449936668949,0,0,0.369274224686043
405,12,357,20,995,31,118,37,290,77,435,9,454,1024,0.018373481359122,0.495974125702986,0.0298798168907522,0.2574620384723,0.495974125702986,9.91999360264257,986,0.962890625,0.00229127227193987
406,201,449,69,2315,59,369,57,667,106,330,25,444,3205,0.0144010210270901,0.275121944681428,0.0336736306684236,0.118422488180912,0.275121944681428,9.83534543724942,2917,0.910140405616225,0.00652604353852041
407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81848579183763,41,NA,0.0178701886422156
409,0,0,0,32,0,3,31,32,0,3,0,9,100,0.0314138065239139,0.209659311536712,0.01,0.020800838230519,0.209659311536712,8.60459968177619,57,0.57,0.00122246586316919
410,17,121,14,665,2,67,149,229,79,187,0,353,1314,0.0097239504272127,0.287220375593887,0.010578886822521,0.0874255878711856,0.287220375593887,9.72623938626874,1173,0.892694063926941,0.00166734260142873
411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91807839550718,83,NA,0.00143954903569854
412,42,323,0,692,3,96,81,526,14,216,5,79,979,0.00755734037077775,0.312937026411886,0.0123419420183458,0.192542442621581,0.312937026411886,9.7901484911043,898,0.917262512768131,0.000127636936862003
414,47,90,77,743,49,46,217,540,20,99,73,130,915,0.116771451592443,0.408339019131387,0.0391760113779458,0.0811815647282318,0.408339019131387,9.63413653571641,810,0.885245901639344,5.18197769228221e-05
417,90,196,294,4162,38,387,290,2364,24,447,3,794,5083,0.0124882643902163,0.390364132699779,0.00854986005521354,0.0636753601655605,0.390364132699779,9.85820040730263,4724,0.929372417863466,0.00827148985055692
420,434,404,99,6363,148,647,571,3502,87,879,56,1441,7599,0.0193225007179348,0.41827082287351,0.0233525218981287,0.0806000038297504,0.41827082287351,9.83426589716987,7155,0.941571259376234,6.75186177985253e-05
421,124,214,30,1957,54,427,43,571,237,202,13,440,2282,0.0112166210456961,0.34586840945196,0.0511138926968079,0.115810703344955,0.34586840945196,9.83907169481662,2042,0.894829097283085,0.0316794389215617
422,0,19,70,77,0,6,31,38,7,0,31,30,77,0.528181376492115,0.577175383700762,0.0248432621139271,0.0629715270888296,0.577175383700762,9.14194770226423,54,0.701298701298701,2.11778669605982e-18
423,51,18,0,22,14,0,0,27,0,80,0,17,258,0.00387596899224806,0.0837771179908665,0.034642803568349,0.0437691176223734,0.0837771179908665,4.70030732547938,15,0.0581395348837209,0.514143041017103
424,115,281,5,127,272,145,2,466,25,132,11,153,1199,0.00399618003091141,0.173836581527727,0.0768392412776521,0.146126921401873,0.173836581527727,5.9654377840249,118,0.0984153461217681,0.855685748136283
425,22,35,0,61,82,21,1,39,27,138,19,37,508,0.00525275915102745,0.0875658988005018,0.0718902046915028,0.091803328902827,0.091803328902827,7.00466746587595,121,0.238188976377953,1.23144076256189
426,0,14,0,35,0,0,2,54,0,1,1,28,150,0.00839947366596582,0.250292989827039,0.00666666666666667,0.0160676150945015,0.250292989827039,4.32041400535839,8,0.0533333333333333,2.09794569017552
427,1,5,0,0,6,6,0,0,0,10,0,0,11,0.0909090909090909,0.0909090909090909,0.165192781166558,0.608575409165609,0.608575409165609,8.09042050308183,2,0.181818181818182,0.0453472762283955
428,27,58,36,122,95,17,3,66,37,49,3,61,316,0.0217350805548101,0.24968404095628,0.144347505081355,0.115257868127471,0.24968404095628,6.76644181516055,29,0.0917721518987342,0.18390160897588
429,72,155,23,152,69,105,25,85,151,49,16,41,364,0.0575653600643762,0.222287004363724,0.249623112780268,0.25476375542056,0.25476375542056,8.33729363318552,182,0.5,0.140816383484559
430,75,256,40,694,90,105,144,522,88,157,43,336,1087,0.0577742215157175,0.455925139365161,0.0773331921984007,0.148666606482067,0.455925139365161,9.1464356088431,570,0.524379024839006,0.143338589979237
431,133,99,44,575,184,139,119,463,108,189,1,305,1049,0.0165535466771116,0.412800996327915,0.131802076240106,0.131097711790671,0.412800996327915,8.98583321157212,678,0.646329837940896,0.0955273477431265
433,31,37,53,94,33,73,10,69,49,56,7,56,509,0.0304139985476456,0.14017499247111,0.0724390571346168,0.104677438820077,0.14017499247111,8.80962158626194,194,0.381139489194499,0.12977257041789
434,4,6,0,17,27,11,1,10,12,11,3,7,41,0.0351768187879856,0.258463049298735,0.265920086755923,0.219210667001846,0.258463049298735,6.73913082623744,13,0.317073170731707,0.226756194777105
435,507,262,6,630,90,106,70,671,111,64,25,573,699,0.0313270324741623,0.891788884298584,0.245686130372375,0.173294668294541,0.891788884298584,7.82270067321021,282,0.40343347639485,0.0785845736675346
436,9,9,0,10,9,1,9,9,0,0,6,9,12,0.314980262473718,0.776808126488465,0.360562392576852,0.173340318587659,0.776808126488465,7.90567434856037,9,0.75,0.175432583090144
437,19,34,44,100,62,110,22,73,63,60,8,71,537,0.0368423645679605,0.149584335754167,0.0782566034247399,0.113161839496776,0.149584335754167,7.15471394503299,117,0.217877094972067,0.0965691925984849
438,23,81,47,160,47,141,12,141,143,67,32,168,499,0.0525665105103785,0.312451235802792,0.107552381557992,0.183298579405848,0.312451235802792,5.60573177209393,46,0.0921843687374749,0.145858140612647
439,9,65,2,95,31,28,41,109,27,13,2,90,297,0.018429978703025,0.328882744726566,0.0660033846170462,0.0966603724258939,0.328882744726566,7.40302700453928,101,0.34006734006734,0.145896736401233
440,4079,1843,962,2268,2406,2695,944,5532,6579,2204,797,2045,13323,0.0673906690465872,0.221379541397233,0.301116377429038,0.166659421662433,0.221379541397233,1.72544285273176,54,0.00405314118441792,4.8520274395042
441,3583,1470,213,713,2717,1427,178,2050,4606,1435,10,510,8264,0.00875809315176842,0.109718757413586,0.429895749908264,0.174719251752818,0.174719251752818,2.36310432852778,19,0.00229912875121007,7.60694419122301
442,23,69,5,57,37,22,6,29,16,2,3,48,145,0.0309062396314287,0.29634892856946,0.164682902224729,0.0998617686355502,0.29634892856946,2.42604187937602,0,0,0.834992274487803
443,1168,1189,1539,2288,319,557,245,1462,344,496,3,2712,4098,0.0254255310303812,0.50893119510713,0.123034063743093,0.168371127964007,0.50893119510713,2.77452094237191,1,0.000244021473889702,5.22274155039891
444,5122,1615,2528,2626,793,1252,410,2608,1748,1912,91,2717,8542,0.0532894460586235,0.310220920371161,0.225004824107118,0.18373646114903,0.310220920371161,4.23140337600265,18,0.00210723483961602,9.29439099332449
445,504,265,29,1031,701,993,15,1084,778,577,0,709,3504,0.00216238152159677,0.264087166409035,0.185557545701404,0.152250787517549,0.264087166409035,7.83260579455697,1365,0.389554794520548,1.438050981068
446,0,6,0,97,1,23,20,12,0,49,0,0,161,0.0168597367490367,0.0653368888395267,0.0062111801242236,0.117453468425902,0.117453468425902,5.36829268211227,0,0,0.0728798944495191
447,408,391,1674,6170,67,770,3525,5788,62,323,1169,5175,7365,0.258466112542118,0.773396013267591,0.0161883580180669,0.0624382300877387,0.773396013267591,8.12156299307167,5523,0.74989816700611,0.00554711460262534
448,248,227,0,435,82,20,106,206,28,332,8,245,823,0.0115009076334468,0.340231368504454,0.100710484736507,0.13931508480158,0.340231368504454,3.62938133798888,13,0.0157958687727825,0.0602050359841448
449,43,140,62,1030,81,86,274,638,51,286,130,694,1279,0.101818022290473,0.601822721327201,0.043951193447786,0.118066574253982,0.601822721327201,5.55055794158346,40,0.0312744331508991,0.430141777137319
451,717,878,843,2198,799,477,47,1753,176,1197,69,1476,3559,0.0392883255484505,0.501538179520716,0.130777052924237,0.223206940063692,0.501538179520716,2.01542218121181,174,0.0488901376791233,0.0612076424708604
452,293,108,147,334,150,224,5,242,27,247,13,184,528,0.0401892259094547,0.465756898448979,0.200511964506445,0.343681102732676,0.465756898448979,4.24766651708857,0,0,0.301510851987161
453,143,151,41,203,205,55,0,53,0,59,0,85,236,0.0146110900016217,0.41129327464803,0.130652571886592,0.334055438457132,0.41129327464803,3.43165185035364,3,0.0127118644067797,0.112520260934096
454,49,59,50,82,0,14,0,56,0,31,0,32,82,0.0449272133980535,0.643531930156242,0.044625679390524,0.359445784499376,0.643531930156242,6.88304031541219,9,0.109756097560976,0.0959504283907847
455,119,121,305,1808,332,209,603,1091,134,470,166,1620,2928,0.106742492787979,0.50304672356222,0.0595240138091395,0.0779420993223436,0.50304672356222,8.78488735009973,1627,0.555669398907104,0.392900846742929
457,47,165,11,392,57,67,131,164,50,148,23,150,576,0.0557666798427218,0.369531309727147,0.0888297464643419,0.204574267123245,0.369531309727147,7.41415463361245,53,0.0920138888888889,0.307047013244659
458,225,546,48,1026,701,1092,183,564,848,1408,63,492,2687,0.0305546016285455,0.244828998514588,0.190325858022182,0.351079102019951,0.351079102019951,7.51884983116712,633,0.235578712318571,0.25993151995282
459,14,48,19,198,36,27,79,157,11,177,0,169,415,0.027589604023806,0.418892340254709,0.0426474410101104,0.147506556933772,0.418892340254709,2.18620593613914,0,0,0.438889714095728
460,71,35,146,325,7,28,0,303,23,222,18,459,749,0.0184243978303132,0.475588203656313,0.0300755046911886,0.0802991963903552,0.475588203656313,4.13695985303012,6,0.00801068090787717,0.0120574455817289
461,963,1330,125,2278,893,1342,540,1270,1038,1268,91,769,3974,0.0460843916613032,0.32849850497828,0.242287218248424,0.330379638781949,0.330379638781949,7.86060479449599,1337,0.336436839456467,0.685094162136424
462,4,0,3,118,10,0,16,61,7,107,24,122,122,0.0859259473511114,0.784929636478956,0.0536240378719441,0.038913601627241,0.784929636478956,8.85724814592346,88,0.721311475409836,0.0686464039687835
464,3,0,0,294,3,0,93,44,180,35,0,243,297,0.0152547302898434,0.493225639054406,0.0395441175875643,0.0110136912800963,0.493225639054406,7.01319138873764,146,0.491582491582492,0.0163492326140038
465,654,620,520,3831,974,1128,813,2051,1212,1507,381,2447,5876,0.0925957743373571,0.455920170924527,0.156122197136811,0.173190032361472,0.455920170924527,9.69386402908657,4961,0.84428182437032,1.33414180095633
466,2107,3493,461,12363,1813,2710,5029,4857,2317,3456,136,10528,19039,0.0357489279517237,0.450783989144741,0.108647229748511,0.167984703146667,0.450783989144741,9.39324620212453,14605,0.767109617101739,0.131521017326533
467,602,422,1093,5957,1022,2430,1366,3965,1751,1254,1084,4884,9195,0.127687479502093,0.529416024012361,0.111487483024636,0.118264305775841,0.529416024012361,9.40493697655286,7208,0.783904295812942,0.455093432114723
468,0,0,57,290,18,32,79,84,0,26,27,122,325,0.152430500654203,0.442380196538484,0.00806381967448891,0.0289395038488709,0.442380196538484,7.1462873249611,101,0.310769230769231,0.00478921355143272
469,35,317,331,959,513,136,3,809,167,841,164,959,1581,0.0345408082343086,0.573143505188941,0.0912085231341256,0.209346731898166,0.573143505188941,1.90330167281952,0,0,0.440422588760624
470,57,124,989,3999,131,242,2887,3882,99,103,1074,3576,4606,0.315421906191935,0.828217141526459,0.0196307329462542,0.0316252639080664,0.828217141526459,7.14701610016353,2022,0.438992618323925,0.00176311751624005
471,130,261,470,1397,578,119,209,982,44,890,35,1054,2290,0.0659075620400342,0.493795755524303,0.0650537705259285,0.132035387021416,0.493795755524303,2.07774982630149,87,0.0379912663755459,0.33581526463793
472,87,115,37,319,16,4,14,95,38,854,105,449,1125,0.033678584541585,0.212210900047447,0.0333673529225359,0.0651007579563125,0.212210900047447,2.31018560680578,20,0.0177777777777778,0.43174644263229
473,5,26,16,150,32,15,0,74,104,235,0,119,322,0.00782559658319797,0.340748622122826,0.0792857676877007,0.140019423349068,0.340748622122826,3.82225436566396,3,0.0093167701863354,0.712741182204781
474,113,189,1564,9650,89,827,6539,7983,447,62,1257,5329,10779,0.217328149783806,0.689500495101875,0.0153113512367901,0.0197791608588579,0.689500495101875,9.60986421453142,9347,0.867149086186103,0.0026273712919832
475,90,184,1035,9433,426,57,6717,8601,197,101,1715,7301,9717,0.23510457018125,0.864294018606542,0.0201917475994864,0.01049073253699,0.864294018606542,9.83773293171808,9017,0.927961304929505,0.00233180329675678
476,0,0,2,12,2,0,2,2,0,0,0,2,29,0.0547379673092483,0.12531866157463,0.0434455534446508,0.0344827586206897,0.12531866157463,1.61193664782033,0,0,0.0514234378291617
477,1597,1594,399,18312,1825,3220,11801,14723,1543,2759,7217,16011,28480,0.113730291466385,0.571711416593056,0.0579568249339565,0.0849490731473423,0.571711416593056,5.66240685729459,12488,0.438483146067416,0.00482890326086901
478,207,465,115,1740,343,716,411,892,488,2123,41,1010,4128,0.0302019384178346,0.281409531746472,0.0789747768085999,0.215790489992848,0.281409531746472,5.89188675969329,283,0.0685562015503876,0.437023641522936
479,126,211,145,1734,383,21,312,1167,337,1801,61,1541,2626,0.0534141213405902,0.556347500045819,0.0964802347652641,0.0760986757226383,0.556347500045819,4.40858429365752,37,0.0140898705255141,0.184184144350193
480,23,26,43,270,121,91,77,169,82,110,22,153,337,0.123926462533269,0.567131886310017,0.181333948665832,0.189454928531734,0.567131886310017,7.99695054202287,65,0.192878338278932,0.0138543821866871
481,1,0,707,2398,244,219,253,393,42,155,726,1488,2859,0.17712425226224,0.391502071893517,0.00759740975775919,0.0113251626757633,0.391502071893517,8.44801060641819,1188,0.415529905561385,0.0169706053813657
482,2086,4100,3153,12124,2719,2060,4206,3969,999,1597,594,6713,16134,0.12332501456331,0.425277597001916,0.110497965213685,0.147540056398564,0.425277597001916,4.36742858373969,2700,0.167348456675344,0.0147759510745033
483,88,108,35,2329,77,172,1987,2299,279,496,1314,2334,2586,0.174177440748111,0.897376274798395,0.0478149838018704,0.0810679963152541,0.897376274798395,7.57788711750853,1009,0.390177880897138,0.00520420366436106
484,450,560,1957,8144,408,580,5589,7691,902,1122,911,7470,10102,0.213013473006941,0.768492609345597,0.0543607834645205,0.0707069756651917,0.768492609345597,8.39447192707812,6618,0.655117798455751,0.125797598882786
485,161,218,2589,7020,188,1126,4466,6137,373,604,2269,6098,8105,0.36661373861097,0.790206381539356,0.0276786242426657,0.0653016650626878,0.790206381539356,9.43124778420352,6514,0.803701418877236,0.142972098212281
486,0,0,30,267,19,7,103,63,0,0,35,52,281,0.169551845539834,0.340339271501706,0.00949609127659055,0.00680758428032879,0.340339271501706,3.63546824621794,0,0,0.0312356915387015
487,363,405,195,2002,567,461,453,1067,56,352,226,1174,3188,0.0850933140633695,0.426167719383682,0.0708556126648925,0.126584702318138,0.426167719383682,7.11098829890848,757,0.237452948557089,0.655322306615962
488,251,249,95,237,166,5,0,127,39,203,0,89,318,0.0143487504257452,0.436737252747654,0.369704740126133,0.19882058308653,0.436737252747654,5.04127101284701,4,0.0125786163522013,0.184651829492676
489,0,53,72,1036,1,183,731,466,0,36,116,994,1079,0.169387428975707,0.725586578548765,0.00092678405931418,0.0652611980220149,0.725586578548765,9.65069357087992,863,0.799814643188137,0.019173045282125
490,1,0,341,342,27,32,0,324,8,0,6,119,522,0.0243200636253876,0.452587119137004,0.0114942528735632,0.00608199636769425,0.452587119137004,2.2761703649815,17,0.0325670498084291,0.0746691241977598
491,332,267,177,1590,408,468,238,776,370,664,119,965,2047,0.0836080097944763,0.517778735209941,0.180114557013227,0.213070776506979,0.517778735209941,9.76597923047466,1784,0.87151929653151,1.13341451416734
492,433,577,28,521,45,51,0,19,10,328,0,9,641,0.00473726828685751,0.0696765408642506,0.0904431001772184,0.332160955757293,0.332160955757293,2.74335701005122,0,0,2.17124287879832
493,77,380,44,418,16,42,0,19,5,127,0,20,727,0.00485604997981577,0.0744935861597288,0.0252150108784875,0.174078228501622,0.174078228501622,2.43784524085617,0,0,0.857594817695891
494,322,851,234,2281,882,1224,688,1680,584,1271,164,1485,4960,0.0600345193708531,0.359947087411814,0.110772194138471,0.221379379749613,0.359947087411814,7.98437481901967,1570,0.316532258064516,0.0443770335783004
495,1372,371,2132,2523,332,183,93,2176,173,94,59,1522,5809,0.0390786312312058,0.34932437297474,0.0738036866443802,0.0319312736120692,0.34932437297474,1.71148247721172,446,0.0767774143570322,0.103504333088899
